TableName;ApproxRowCount;ColumnCount
---------;--------------;-----------
T_BestellMengenGrenzen;0;11
T_Bestellpositionen;2507;29
T_BestellPositionenBewertungen;0;11
T_Bestellung;0;23
T_Bestellungen;2549;21
T_BestellungenJournal;2550;8
T_Bestellvorschlaege;0;26
T_BlockingOrders;0;20
T_BlockingOrders_Positions;0;15
T_BlockingOrdersAdditionalDefects;0;8
T_EAIJournalBestellPosition;2929;56
T_RahmenBestellung;0;17
T_RahmenBestellungPosition;0;20
T_ReworkOrders;0;8

(14 rows affected)
TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;NUMERIC_PRECISION;NUMERIC_SCALE;IS_NULLABLE;COLUMN_DEFAULT
V_ProduktionLagerPositionen;PositionsTyp;int
V_ProduktionLagerPositionenAusgaben;IdPosition;int
V_ProduktionLagerPositionenAusgaben;PositionsTyp;int
V_ProduktionsBuchungen;PositionsTyp;int
V_ProduktionsKontenBuchungen;LagerAbteilungenMaxPositionen;int
V_ProduktionsPositionen;IdProduktionsPosition;int
V_ProduktionsPositionen;PositionsTyp;int
V_ProduktionsPositionenRuecknahmen;IdProduktionsPosition;int
V_ProduktionsPositionenRuecknahmen;PositionsTyp;int
V_ProduktionsRueckmeldungDaten;ProductionReport_ProductionReportId;int
V_ProduktionsRueckmeldungen;ImportQuelle;int
V_ProduktionsRueckmeldungenJeProdLosQuellen;ProduktionsDatenImportQuelleLos;int
V_ProduktionsRueckmeldungenJeProdLosQuellen;ProduktionsDatenImportQuelleMaschine;int
V_Prozess_EtikettenDrucker_Links;Port;int
V_Prozess_EtikettenDrucker_Links;LabelInstanz_Port;int
V_RahmenBestellung;IdRahmenBestellung;int
V_RahmenBestellungPosition;IdRahmenBestellungPosition;int
V_RahmenBestellungPosition;IdRahmenBestellung;int
V_RessourcenVerpackungsBedarf_PLANNING;IdHMT_eReporting;int
V_RessourcenVerpackungsBedarf_PLANNING;AVPos;int
V_RestfulGetStockPositions;LagerAbteilungFreiePositionen;int
V_RestfulGetStockPositions;LagerAbteilungMaxPositionen;int
V_RestfulGetStockPositions;IdPosition;int
V_RestfulGetStockPositions;IdBlockingOrder;int
V_RestfulGetStockPositions;IdReworkOrder;int
V_ReworkOrders;IdReworkOrder;int
V_ReworkOrders;IdBlockingOrder;int
V_RezPos;IdRezPos;int
V_RezPos;IdHMT_eReporting;int
V_RezPos_BASIS;IdRezPos;int
V_RezPos_BASIS;IdHMT_eReporting;int
V_StaplerterminalLadepositionen_FORKLIFT;IdLadePosition;int
V_TrackerAuftragsAbrufe;IdAuftragsPosition;int
V_TrackerBarcodeSperrHistorie;IdBlockingOrder;int
V_TrackerBestellPositionen;IdBestellPosition;int
V_TrackerBestellPositionen;IdBestellung;int
V_TrackerBestellPositionen;IdRahmenbestellungPosition;int
V_TrackerBestellPositionen;IdJournalBestellPosition;int
V_TrackerBestellPositionen;IdJournalPosition;int
V_TrackerBestellPositionen;IdJournalWarenPosition;int
V_TrackerBestellPositionen;PositionsStatus;int
V_TrackerGelieferteMengenJeBestellPosition;IdJournalPosition;int
V_TrackerGelieferteMengenJeBestellPosition;IdBestellVorschlagPosition;int
V_TrackerLieferscheinLieferPositionen;IdAuftragsPosition;int
V_TrackerLieferscheinLieferPositionen;IdJournalPosition;int
V_TradeUnitInformations;IdPosition;int
V_TradeUnitInformations;IdBlockingOrder;int
V_TransportTypen;IdTransportTyp;int
V_TransportTypen;IdGlobalTransportTyp;int
V_TransportTypen_BASIS;IdTransportTyp;int
V_TransportTypen_BASIS;IdGlobalTransportTyp;int
V_TransportTypen_CENTRAL;IdTransportTyp;int
V_VpkConvertCheck_BASIS;IdPolysack;int
V_VpkPos;IdVpkPos;int
V_VpkPos;AltePos;int
V_VpkPos;IdVpkPosBasis;int
V_VpkPos;AnzahlAVProPos;int
V_VpkPos;AVPos;int
V_VpkPos;IdHMT_eReporting;int
V_VpkPos_BASIS;IdVpkPos;int
V_VpkPos_BASIS;IdVpkPosBasis;int
V_VpkPos_BASIS;AltePos;int
V_VpkPos_BASIS;AnzahlAVProPos;int
V_VpkPos_BASIS;AVPos;int
V_VpkPos_BASIS;IdHMT_eReporting;int
V_VpkPos_PLANNING;IdVpkPos;int
V_VpkPos_PLANNING;IdVpkPosBasis;int
V_VpkPos_PLANNING;AltePos;int
V_VpkPos_PLANNING;AnzahlAVProPos;int
V_VpkPos_PLANNING;AVPos;int
V_VpkPos_PLANNING;IdHMT_eReporting;int
V_VpkVorschrift_BASIS;IdPolysack;int
V_Wareneingaenge;IdJournalPosition;int
V_Wareneingaenge;IdJournalWarenPosition;int
V_Wareneingaenge;IdJournalBestellPosition;int
V_Wareneingaenge;IdBestellPosition;int
V_Wareneingaenge;IdBestellung;int
V_Wareneingaenge;BestellPositionStatus;int
V_WareneingangBewertungen;AxExportiert;int
V_WareneingangPlanungen;IdJournalPosition;int
V_WareneingangPlanungen;IdJournalWarenPosition;int
V_WareneingangPlanungen;IdLieferscheinPosition;int
V_WareneingangPlanungen;IdEDIDokumentPosition;int
V_WareneingangPositionen;IdWareneingangPosition;int
V_WareneingangsBewertungenPerBestellPositionen_PURCHASE;IdBestellPosition;int
V_WareneingangsPlanungenJeLieferantBestellPosition_PURCHASE;IdBestellPosition;int
V_WarenLager;TransportSchein;int
V_Werkzeug_BASIS;IdProdBereich_eReporting;int
V_Werkzeug_Blaskopf;ProdBereichEReporting;int
V_Werkzeug_Blaskopf_BASIS;ProdBereichEReporting;int
V_ZentraleMaterialien_CENTRAL;IdHmt_eReporting;int
V_ZentraleWerkzeuge_BASIS;IdProdBereich_eReporting;int
V_ZentraleWerkzeuge_CENTRAL;IdProdBereich_eReporting;int

(1235 rows affected)
TABLE_NAME
----------
syncobj_0x3039373443443136
syncobj_0x3042464142373036
syncobj_0x3134423035313534
syncobj_0x3230303445363933
syncobj_0x3242343730323946
syncobj_0x3334333339314630
syncobj_0x3334383039393936
syncobj_0x3337423033373130
syncobj_0x3338423244453043
syncobj_0x3432424636314544
syncobj_0x3635304246443836
syncobj_0x3645414535324246
syncobj_0x3738354532383330
syncobj_0x3830423441374541
syncobj_0x3839344430343033
syncobj_0x3841384642363741
syncobj_0x3842414339303836
syncobj_0x3937433534364635
syncobj_0x4132393243314439
syncobj_0x4239374135324443
syncobj_0x4242323630453637
syncobj_0x4334323246423334
syncobj_0x4338393645343642
syncobj_0x4433323446363335
syncobj_0x4530413532423730
syncobj_0x4538383546434230
syncobj_0x4634344137423339
syncobj_0x4636374246324545
syncobj_0x4636423339393945
syncobj_0x4637463431324342
syncobj_0x4638463232334345
syncobj_0x4644423934423546
T_BestellMengenGrenzen
T_Bestellpositionen
T_Bestellung
T_Bestellvorschlaege
T_BlockingOrders_Positions
T_EAIFakturaPositionen
T_EAIJournalBestellPosition
T_EAIJournalWarenPosition
T_EDIDokumentPositionen
T_EtikettenDefault
T_EtikettenDruckJobs
T_EtikettenGedruckt
T_EtikettenVerworfen
T_Maschinen_ProdPlanungen
T_RahmenBestellungPosition
T_Wareneingaenge
V_AbfallLagerBuchungen
V_AuftragsPositionsSummen
V_BestellMengenGrenzen
V_Bestellpositionen
V_Bestellpositionen_PURCHASE
V_BestellPositionenBewertungen
V_BestellPositionenProdArtikel_PLANNING
V_BestellpositionenSync
V_Bestellung
V_Bestellvorschlaege
V_BlockedItemsOfActiveReworkTasks
V_BlockingOrdersPositions
V_BlockingOrdersPositionsBarcodes
V_EAIJournalPositionSummary
V_EDIDokumentPositionen
V_EDIDokumentPositionen_ORDER
V_EDIPositionDetails
V_eMIS_EAIJournalPositionSummary
V_EtikettenGedruckt
V_EtikettenVerworfen
V_GelieferteMengenJeBestellPosition_PURCHASE
V_LagerBuchungen
V_LagerPositionenBarcodes
V_LagerPositionenPlanungen
V_LieferscheinPositionen
V_MachineProductionLotAssignment
V_Maschinen_ProdPlanungen
V_NiceLabel_Automation
V_RahmenBestellungPosition
V_RestfulGetStockPositions
V_TrackerBarcodeSperrHistorie
V_TrackerBestellPositionen
V_TrackerEtikettenVerworfen
V_TrackerGelieferteMengenJeBestellPosition
V_TrackerLieferscheinLieferPositionen
V_Wareneingaenge

(84 rows affected)
