Msg 9829, Level 16, State 1, Server AOVIA1VMS006, Line 40
STRING_AGG aggregation result exceeded the limit of 8000 bytes. Use LOB types to avoid result truncation.
COLUMN_NAME;TableCount;Tables;DataType
syncobj_0x3336303443434641;IdAbruf;int;NULL
syncobj_0x3336303443434641;IdAuftragsAbruf;int;NULL
syncobj_0x3443393534324231;IdEAIKundenAbrufe;int;NULL
syncobj_0x3443393534324231;KundeAbrufNr;nvarchar;100
syncobj_0x3446384337463145;AbrufAbdeckung;float;NULL
syncobj_0x3446384337463145;AbrufDatum;datetime;NULL
syncobj_0x3446384337463145;Abrufnummer;nvarchar;50
syncobj_0x3446384337463145;AbrufStatus;int;NULL
syncobj_0x3446384337463145;IdAbrufe;int;NULL
syncobj_0x3446384337463145;IdAuftragsAbruf;int;NULL
syncobj_0x3538413336433345;AbrufAbdeckung;float;NULL
syncobj_0x3538413336433345;AbrufDatum;datetime;NULL
syncobj_0x3538413336433345;Abrufnummer;nvarchar;50
syncobj_0x3538413336433345;AbrufStatus;int;NULL
syncobj_0x3538413336433345;IdAbrufe;int;NULL
syncobj_0x3538413336433345;IdAuftragsAbruf;int;NULL
syncobj_0x3541374435444131;IdAuftragsAbruf;int;NULL
syncobj_0x3542303236434444;IdEAIKundenAbrufe;int;NULL
syncobj_0x3542303236434444;IdKundenAbrufe;int;NULL
syncobj_0x3542303236434444;IdkundenAbrufeHistorie;int;NULL
syncobj_0x3542303236434444;KundeAbrufNr;nvarchar;100
syncobj_0x3544424636433146;IdAbrufe;int;NULL
syncobj_0x3635394142434538;AuftragsAbrufDatum;datetime;NULL
syncobj_0x3635394142434538;AuftragsAbrufNummer;nvarchar;50
syncobj_0x3635394142434538;IdAuftragsAbruf;int;NULL
syncobj_0x3732353935363746;AbrufNr;nvarchar;100
syncobj_0x3732353935363746;IdEAIKundenAbrufBestaetigungen;int;NULL
syncobj_0x3732353935363746;KundeAbrufNr;nvarchar;100
syncobj_0x3742303042453734;IdEAIKundenAbrufe;int;NULL
syncobj_0x3742303042453734;IdKundenAbrufe;int;NULL
syncobj_0x3742303042453734;IdkundenAbrufeHistorie;int;NULL
syncobj_0x3742303042453734;KundeAbrufNr;nvarchar;100
syncobj_0x3746424142423438;AbrufAbgleichLogik;int;NULL
syncobj_0x3839344430343033;AbrufNr;nvarchar;50
syncobj_0x3839344430343033;AlplaAbrufNr;nvarchar;50
syncobj_0x3841343830343141;AbrufAbdeckung;float;NULL
syncobj_0x3841343830343141;AbrufBemerkung;nvarchar;250
syncobj_0x3841343830343141;AbrufDatum;datetime;NULL
syncobj_0x3841343830343141;AbrufLadeDatum;datetime;NULL
syncobj_0x3841343830343141;AbrufLieferStatus;int;NULL
syncobj_0x3841343830343141;AbrufLiefertermin;datetime;NULL
syncobj_0x3841343830343141;AbrufMenge;float;NULL
syncobj_0x3841343830343141;AbrufMengeVPK;float;NULL
syncobj_0x3841343830343141;AbrufNummer;nvarchar;50
syncobj_0x3841343830343141;AbrufStatus;int;NULL
syncobj_0x3841343830343141;IdAuftragsAbruf;int;NULL
syncobj_0x3841343830343141;IdAuftragsAbrufeHistorie;int;NULL
syncobj_0x3842323939413731;AbrufAbdeckung;float;NULL
syncobj_0x3842323939413731;AbrufBemerkung;nvarchar;250
syncobj_0x3842323939413731;AbrufDatum;datetime;NULL
syncobj_0x3842323939413731;AbrufLadeDatum;datetime;NULL
syncobj_0x3842323939413731;AbrufLieferStatus;int;NULL
syncobj_0x3842323939413731;AbrufLiefertermin;datetime;NULL
syncobj_0x3842323939413731;AbrufMenge;float;NULL
syncobj_0x3842323939413731;AbrufMengeVPK;float;NULL
syncobj_0x3842323939413731;AbrufNummer;nvarchar;50
syncobj_0x3842323939413731;AbrufStatus;int;NULL
syncobj_0x3842323939413731;IdAuftragsAbruf;int;NULL
syncobj_0x3842323939413731;IdAuftragsAbrufeHistorie;int;NULL
syncobj_0x3842384531423943;EdiAbrufLiefertermin;datetime;NULL
syncobj_0x3842384531423943;EdiAbrufMenge;float;NULL
syncobj_0x3842384531423943;EdiAbrufMengeVPK;float;NULL
syncobj_0x3842384531423943;IdAuftragsAbruf;int;NULL
syncobj_0x3842384531423943;IdEAIKundenAbrufe;int;NULL
syncobj_0x3842384531423943;IdKundenAbrufe;int;NULL
syncobj_0x3842384531423943;KundeAbrufNr;nvarchar;100
syncobj_0x3842414339303836;IdAuftragsAbruf;int;NULL
syncobj_0x3842443443333937;IdAbrufe;int;NULL
syncobj_0x4132393243314439;AbrufNummer;nvarchar;50
syncobj_0x4132393243314439;IdAbruf;int;NULL
syncobj_0x4132393243314439;IdAuftragsAbruf;int;NULL
syncobj_0x4142434443324638;IdAuftragsAbruf;int;NULL
syncobj_0x4232323144333143;AbrufNr;nvarchar;100
syncobj_0x4232323144333143;IdEAIKundenAbrufBestaetigungen;int;NULL
syncobj_0x4232323144333143;IdKundenAbrufBestaetigungen;int;NULL
syncobj_0x4232323144333143;KundeAbrufNr;nvarchar;100
syncobj_0x4430463142304143;AbrufNr;nvarchar;100
syncobj_0x4430463142304143;IdEAIKundenAbrufBestaetigungen;int;NULL
syncobj_0x4430463142304143;IdKundenAbrufBestaetigungen;int;NULL
syncobj_0x4430463142304143;KundeAbrufNr;nvarchar;100
syncobj_0x4433323446363335;AbrufNummer;nvarchar;50
syncobj_0x4433323446363335;IdAbruf;int;NULL
syncobj_0x4433323446363335;IdAuftragsAbruf;int;NULL
syncobj_0x4438313345333438;AbrufAbdeckung;float;NULL
syncobj_0x4438313345333438;AbrufBemerkung;nvarchar;250
syncobj_0x4438313345333438;AbrufDatum;datetime;NULL
syncobj_0x4438313345333438;AbrufLadeDatum;datetime;NULL
syncobj_0x4438313345333438;AbrufLieferStatus;int;NULL
syncobj_0x4438313345333438;AbrufLiefertermin;datetime;NULL
syncobj_0x4438313345333438;AbrufMenge;float;NULL
syncobj_0x4438313345333438;AbrufMengeVPK;float;NULL
syncobj_0x4438313345333438;AbrufNummer;nvarchar;50
syncobj_0x4438313345333438;AbrufStatus;int;NULL
syncobj_0x4438313345333438;EdiAbrufDatum;datetime;NULL
syncobj_0x4438313345333438;EdiAbrufLadeDatum;datetime;NULL
syncobj_0x4438313345333438;EdiAbrufLiefertermin;datetime;NULL
syncobj_0x4438313345333438;EdiAbrufMenge;float;NULL
syncobj_0x4438313345333438;EdiAbrufMengeVPK;float;NULL
syncobj_0x4438313345333438;IdAuftragsAbruf;int;NULL
syncobj_0x4438414335324138;AbrufAbgleichLogik;int;NULL
syncobj_0x4530413532423730;AbrufNr;nvarchar;50
syncobj_0x4530413532423730;AlplaAbrufNr;nvarchar;50
syncobj_0x4538394344333932;IdAuftragsAbruf;int;NULL
syncobj_0x4633444545413330;IdEAIKundenAbrufe;int;NULL
syncobj_0x4633444545413330;KundeAbrufNr;nvarchar;100
T_AuftragsKomponenten;IdAuftragsAbruf;int;NULL
T_AuftragsLeistungen;IdAuftragsAbruf;int;NULL
T_EAIFakturaPositionen;AbrufNummer;nvarchar;50
T_EAIFakturaPositionen;IdAbruf;int;NULL
T_EAIFakturaPositionen;IdAuftragsAbruf;int;NULL
T_EAIJournalBestellPosition;RestAbrufMenge;float;NULL
T_EAIJournalBestellPosition;RestAbrufMengeVPK;float;NULL
T_EAIJournalPosition;AuftragsAbrufDatum;datetime;NULL
T_EAIJournalPosition;AuftragsAbrufNummer;nvarchar;50
T_EAIJournalPosition;IdAuftragsAbruf;int;NULL
T_EDIDokumentPositionen;AbrufNr;nvarchar;50
T_EDIDokumentPositionen;AlplaAbrufNr;nvarchar;50
T_KundenBeziehungen;AbrufAbgleichLogik;int;NULL
T_LadePlanungen;IdAbrufe;int;NULL
T_LieferscheinPositionen;Abrufnummer;nvarchar;50
T_LieferscheinPositionen;IdAbruf;int;NULL
T_LieferscheinPositionen;IdAuftragsAbruf;int;NULL
T_Retourwaren;AbrufStatus;int;NULL
T_Retourwaren;IdAbruf;int;NULL
T_TEMP_INVOICE;IdAuftragsAbruf;int;NULL
T_Wareneingaenge;IdAuftragsAbruf;int;NULL
V_AppLieferplan;Abrufnummer;nvarchar;50
V_AuftragsKomponenten;IdAuftragsAbruf;int;NULL
V_AuftragsLeistungen;IdAuftragsAbruf;int;NULL
V_AuftragsPositionsSummen;AbrufNummer;nvarchar;50
V_AuftragsPositionsSummen;AbrufTyp;int;NULL
V_AuftragsPositionsSummen;IdAuftragsAbruf;int;NULL
V_AuftragsSuche;AbrufNummer;nvarchar;50
V_AuftragsSuche;AbrufTyp;int;NULL
V_AuftragsSuche;IdAuftragsAbruf;int;NULL
V_EAIJournalPositionSummary;AuftragsAbrufDatum;datetime;NULL
V_EAIJournalPositionSummary;AuftragsAbrufNummer;nvarchar;50
V_EAIJournalPositionSummary;IdAuftragsAbruf;int;NULL
V_EDIDokumentPositionen;AbrufNr;nvarchar;50
V_EDIDokumentPositionen;AlplaAbrufNr;nvarchar;50
V_EDIDokumentPositionen_ORDER;AbrufNr;nvarchar;50
V_EDIDokumentPositionen_ORDER;AlplaAbrufNr;nvarchar;50
V_EDIDokumentPositionen_ORDER;IdAuftragsAbruf;int;NULL
V_EDIDokumentPositionen_ORDER;IdKundenAbrufe;int;NULL
V_EDIDokumentPositionen_ORDER;KundenAbrufStatus;int;NULL
V_EDIPositionDetails;AbrufNr;nvarchar;50
V_EDIPositionDetails;AlplaAbrufNr;nvarchar;50
V_eMIS_EAIJournalPositionSummary;AuftragsAbrufDatum_eMIS;int;NULL
V_eMIS_EAIJournalPositionSummary;AuftragsAbrufNummer_eMIS;int;NULL
V_eMIS_EAIJournalPositionSummary;IdAuftragsAbruf_eMIS;int;NULL
V_KundenBeziehungen;AbrufAbgleichLogik;int;NULL
V_KundenBeziehungen_BASIS;AbrufAbgleichLogik;int;NULL
V_LadePlanungen;IdAbrufe;int;NULL
V_LadePlanungenLadePositionenSum;IdAbrufe;int;NULL
V_LadePlanungenLadePositionenSum;IdAuftragsAbruf;int;NULL
V_LadePlanungenSum;IdAbrufe;int;NULL
V_LieferscheinPositionen;Abrufnummer;nvarchar;50
V_LieferscheinPositionen;IdAbruf;int;NULL
V_LieferscheinPositionen;IdAuftragsAbruf;int;NULL
V_Retourwaren;Abrufnummer;nvarchar;50
V_Retourwaren;AbrufStatus;int;NULL
V_Retourwaren;IdAbruf;int;NULL
V_Retourwaren;IdAuftragsAbruf;int;NULL
V_TrackerLieferscheinLieferPositionen;AuftragsAbrufDatum;datetime;NULL
V_TrackerLieferscheinLieferPositionen;AuftragsAbrufNummer;nvarchar;50
V_TrackerLieferscheinLieferPositionen;IdAuftragsAbruf;int;NULL
V_Wareneingaenge;IdAuftragsAbruf;int;NULL

(210 rows affected)
TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH
----------;-----------;---------;------------------------
syncobj_0x3039373443443136;IdWareneingang;int;NULL
syncobj_0x3236433930464332;IdWareneingang;int;NULL
syncobj_0x3236433930464332;IdWareneingangAuftrag;int;NULL
syncobj_0x3236433930464332;IdWareneingangPlanung;int;NULL
syncobj_0x3241313633323536;IdWareneingangBewertung;int;NULL
syncobj_0x3241313633323536;IdWareneingangPlanung;int;NULL
syncobj_0x3430313230443543;IdAppStaplerEingang;int;NULL
syncobj_0x3430313230443543;IdWareneingangAuftrag;int;NULL
syncobj_0x3441414345333633;IdWareneingangBewertung;int;NULL
syncobj_0x3441414345333633;IdWareneingangPlanung;int;NULL
syncobj_0x3530364331444544;IdWareneingangAuftrag;int;NULL
syncobj_0x3842414339303836;IdWareneingang;int;NULL
syncobj_0x3932433435313638;IdWareneingang;int;NULL
syncobj_0x3932433531314146;IdWareneingangAuftrag;int;NULL
syncobj_0x3941434541434544;IdWareneingang;int;NULL
syncobj_0x3941434541434544;IdWareneingangAuftrag;int;NULL
syncobj_0x3941434541434544;IdWareneingangPlanung;int;NULL
syncobj_0x4432463831313437;EingangsDatum;datetime;NULL
syncobj_0x4535373142434141;IdWareneingang;int;NULL
syncobj_0x4542364346463246;EingangsDatum;datetime;NULL
syncobj_0x4544364645423145;IdWareneingangPlanung;int;NULL
syncobj_0x4544364645423145;IdWareneingangPosition;int;NULL
syncobj_0x4634373032363137;IdWareneingangPlanung;int;NULL
syncobj_0x4634373032363137;IdWareneingangPosition;int;NULL
T_AppStaplerEingaenge;IdAppStaplerEingang;int;NULL
T_AppStaplerEingaenge;IdWareneingangAuftrag;int;NULL
T_EDIDokumente;EingangsDatum;datetime;NULL
T_IncomingGoodCustomerReturns;IdWareneingang;int;NULL
V_EDIDokumente;EingangsDatum;datetime;NULL
V_EDIDokumentPositionen;EingangsDatum;datetime;NULL
V_EDIDokumentPositionen_ORDER;EingangsDatum;datetime;NULL
V_EDIPositionDetails;EingangsDatum;datetime;NULL
V_IncomingGoodCustomerReturnIncomingGoodPositions;IdWareneingang;int;NULL
V_IncomingGoodCustomerReturns;IdWareneingang;int;NULL

(34 rows affected)
TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH
----------;-----------;---------;------------------------
syncobj_0x3039373443443136;IdJournal;int;NULL
syncobj_0x3039373443443136;IdJournalBestellPosition;int;NULL
syncobj_0x3039373443443136;IdJournalPosition;int;NULL
syncobj_0x3039373443443136;IdJournalWarenPosition;int;NULL
syncobj_0x3042464142373036;IdJournal;int;NULL
syncobj_0x3042464142373036;IdJournalBestellPosition;int;NULL
syncobj_0x3131363130434433;IdBestellungJournal;int;NULL
syncobj_0x3131363130434433;IdJournal;int;NULL
syncobj_0x3133463743383434;IdJournalAmo;int;NULL
syncobj_0x3134423035313534;IdJournal;int;NULL
syncobj_0x3134423035313534;IdJournalBestellPosition;int;NULL
syncobj_0x3139314239333544;IdJournalAdresse;int;NULL
syncobj_0x3139364546423844;IdBezugsJournalWarenPosition;int;NULL
syncobj_0x3139364546423844;IdJournalAmo;int;NULL
syncobj_0x3139364546423844;IdJournalLeistungsPosition;int;NULL
syncobj_0x3139364546423844;IdJournalPosition;int;NULL
syncobj_0x3145314431423431;IdJournal;int;NULL
syncobj_0x3145314431423431;IdJournalBeleg;int;NULL
syncobj_0x3145314431423431;IdJournalKundenAdresse;int;NULL
syncobj_0x3145314431423431;IdJournalLieferAdresse;int;NULL
syncobj_0x3145314431423431;IdJournalLieferantAdresse;int;NULL
syncobj_0x3145314431423431;IdJournalQuellModul;int;NULL
syncobj_0x3145314431423431;IdJournalRechnungsAdresse;int;NULL
syncobj_0x3145314431423431;IdJournalStatus;int;NULL
syncobj_0x3145314431423431;IdJournalTyp;int;NULL
syncobj_0x3145314431423431;JournalDatum;datetime;NULL
syncobj_0x3145314431423431;JournalNummer;nvarchar;50
syncobj_0x3230303445363933;IdJournal;int;NULL
syncobj_0x3230303445363933;IdJournalBestellPosition;int;NULL
syncobj_0x3230303445363933;IdJournalPosition;int;NULL
syncobj_0x3230303445363933;IdJournalWarenPosition;int;NULL
